order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
11324,2014-02-01 14:37:00,11025,2,1,59.99,22.49
11325,2014-02-01 15:30:00,11026,1,1,49.99,19.49
11326,2014-02-01 15:57:00,11027,2,1,59.99,22.49
11327,2014-02-01 16:36:00,11028,1,1,49.99,19.49
11328,2014-02-01 16:58:00,11029,1,1,49.99,19.49
11329,2014-02-01 16:58:00,11029,2,0,59.99,22.49
11330,2014-02-01 17:03:00,11030,3,1,45.99,14.49
11331,2014-02-01 18:07:00,11031,3,1,45.99,14.49
11332,2014-02-01 18:09:00,11032,1,1,49.99,19.49
11333,2014-02-01 20:36:00,11033,2,1,59.99,22.49
11334,2014-02-01 23:03:00,11034,1,1,49.99,19.49
11335,2014-02-02 00:15:00,11035,1,1,49.99,19.49
11336,2014-02-02 01:06:00,11036,1,1,49.99,19.49
11337,2014-02-02 01:06:00,11036,2,0,59.99,22.49
11338,2014-02-02 02:27:00,11037,1,1,49.99,19.49
11339,2014-02-02 05:14:00,11038,1,1,49.99,19.49
11340,2014-02-02 08:41:00,11039,2,1,59.99,22.49
11341,2014-02-02 09:27:00,11040,1,1,49.99,19.49
11342,2014-02-02 09:50:00,11041,3,1,45.99,14.49
11343,2014-02-02 10:32:00,11042,1,1,49.99,19.49
11344,2014-02-02 12:09:00,11043,1,1,49.99,19.49
11345,2014-02-02 12:14:00,11044,3,1,45.99,14.49
11346,2014-02-02 12:35:00,11045,1,1,49.99,19.49
11347,2014-02-02 15:59:00,11046,1,1,49.99,19.49
11348,2014-02-02 16:28:00,11047,1,1,49.99,19.49
11349,2014-02-02 18:28:00,11048,1,1,49.99,19.49
11350,2014-02-02 18:28:00,11048,2,0,59.99,22.49
11351,2014-02-02 19:11:00,11049,1,1,49.99,19.49
11352,2014-02-02 19:11:00,11049,3,0,45.99,14.49
11353,2014-02-02 20:07:00,11050,1,1,49.99,19.49
11354,2014-02-02 21:43:00,11051,3,1,45.99,14.49
11355,2014-02-02 21:43:00,11051,2,0,59.99,22.49
11356,2014-02-03 01:12:00,11052,1,1,49.99,19.49
11357,2014-02-03 01:28:00,11053,2,1,59.99,22.49
11358,2014-02-03 01:40:00,11054,3,1,45.99,14.49
11359,2014-02-03 01:40:00,11054,1,0,49.99,19.49
11360,2014-02-03 02:21:00,11055,1,1,49.99,19.49
11361,2014-02-03 02:38:00,11056,1,1,49.99,19.49
11362,2014-02-03 02:44:00,11057,1,1,49.99,19.49
11363,2014-02-03 05:09:00,11058,1,1,49.99,19.49
11364,2014-02-03 06:20:00,11059,3,1,45.99,14.49
11365,2014-02-03 06:20:00,11059,2,0,59.99,22.49
11366,2014-02-03 07:18:00,11060,1,1,49.99,19.49
11367,2014-02-03 08:37:00,11061,1,1,49.99,19.49
11368,2014-02-03 10:23:00,11062,1,1,49.99,19.49
11369,2014-02-03 12:23:00,11063,2,1,59.99,22.49
11370,2014-02-03 13:52:00,11064,1,1,49.99,19.49
11371,2014-02-03 14:36:00,11065,1,1,49.99,19.49
11372,2014-02-03 15:10:00,11066,1,1,49.99,19.49
11373,2014-02-03 15:13:00,11067,1,1,49.99,19.49
11374,2014-02-03 15:17:00,11068,1,1,49.99,19.49
11375,2014-02-03 15:20:00,11069,3,1,45.99,14.49
11376,2014-02-03 15:45:00,11070,3,1,45.99,14.49
11377,2014-02-03 16:09:00,11071,1,1,49.99,19.49
11378,2014-02-03 16:28:00,11072,3,1,45.99,14.49
11379,2014-02-03 16:33:00,11073,1,1,49.99,19.49
11380,2014-02-03 16:47:00,11074,3,1,45.99,14.49
11381,2014-02-03 17:46:00,11075,1,1,49.99,19.49
11382,2014-02-03 17:46:00,11075,3,0,45.99,14.49
11383,2014-02-03 17:54:00,11076,1,1,49.99,19.49
11384,2014-02-03 18:19:00,11077,1,1,49.99,19.49
11385,2014-02-03 18:31:00,11078,3,1,45.99,14.49
11386,2014-02-03 19:20:00,11079,2,1,59.99,22.49
11387,2014-02-03 19:49:00,11080,1,1,49.99,19.49
11388,2014-02-03 19:59:00,11081,1,1,49.99,19.49
11389,2014-02-03 20:06:00,11082,1,1,49.99,19.49
11390,2014-02-03 20:06:00,11082,3,0,45.99,14.49
11391,2014-02-03 20:50:00,11083,3,1,45.99,14.49
11392,2014-02-03 21:28:00,11084,1,1,49.99,19.49
11393,2014-02-03 21:28:00,11084,3,0,45.99,14.49
11394,2014-02-03 22:32:00,11085,2,1,59.99,22.49
11395,2014-02-03 23:19:00,11086,1,1,49.99,19.49
11396,2014-02-03 23:33:00,11087,1,1,49.99,19.49
11397,2014-02-04 00:44:00,11088,1,1,49.99,19.49
11398,2014-02-04 01:06:00,11089,2,1,59.99,22.49
11399,2014-02-04 01:18:00,11090,2,1,59.99,22.49
11400,2014-02-04 01:18:00,11090,1,0,49.99,19.49
11401,2014-02-04 03:20:00,11091,2,1,59.99,22.49
11402,2014-02-04 04:48:00,11092,2,1,59.99,22.49
11403,2014-02-04 07:09:00,11093,1,1,49.99,19.49
11404,2014-02-04 07:12:00,11094,1,1,49.99,19.49
11405,2014-02-04 07:12:00,11094,2,0,59.99,22.49
11406,2014-02-04 07:41:00,11095,1,1,49.99,19.49
11407,2014-02-04 08:00:00,11096,1,1,49.99,19.49
11408,2014-02-04 08:17:00,11097,3,1,45.99,14.49
11409,2014-02-04 08:23:00,11098,1,1,49.99,19.49
11410,2014-02-04 08:25:00,11099,1,1,49.99,19.49
11411,2014-02-04 08:25:00,11099,2,0,59.99,22.49
11412,2014-02-04 09:13:00,11100,1,1,49.99,19.49
11413,2014-02-04 09:17:00,11101,2,1,59.99,22.49
11414,2014-02-04 09:48:00,11102,3,1,45.99,14.49
11415,2014-02-04 10:14:00,11103,3,1,45.99,14.49
11416,2014-02-04 10:23:00,11104,1,1,49.99,19.49
11417,2014-02-04 10:31:00,11105,1,1,49.99,19.49
11418,2014-02-04 10:50:00,11106,1,1,49.99,19.49
11419,2014-02-04 11:06:00,11107,1,1,49.99,19.49
11420,2014-02-04 11:37:00,11108,2,1,59.99,22.49
11421,2014-02-04 11:42:00,11109,1,1,49.99,19.49
11422,2014-02-04 11:45:00,11110,3,1,45.99,14.49
11423,2014-02-04 11:45:00,11110,1,0,49.99,19.49
11424,2014-02-04 12:02:00,11111,2,1,59.99,22.49
11425,2014-02-04 12:34:00,11112,1,1,49.99,19.49
11426,2014-02-04 12:51:00,11113,1,1,49.99,19.49
11427,2014-02-04 13:00:00,11114,1,1,49.99,19.49
11428,2014-02-04 13:20:00,11115,3,1,45.99,14.49
11429,2014-02-04 13:25:00,11116,2,1,59.99,22.49
11430,2014-02-04 14:14:00,11117,1,1,49.99,19.49
11431,2014-02-04 14:14:00,11117,3,0,45.99,14.49
11432,2014-02-04 14:34:00,11118,1,1,49.99,19.49
11433,2014-02-04 14:34:00,11118,2,0,59.99,22.49
11434,2014-02-04 14:40:00,11119,2,1,59.99,22.49
11435,2014-02-04 15:17:00,11120,1,1,49.99,19.49
11436,2014-02-04 16:01:00,11121,1,1,49.99,19.49
11437,2014-02-04 16:02:00,11122,2,1,59.99,22.49
11438,2014-02-04 16:30:00,11123,2,1,59.99,22.49
11439,2014-02-04 16:38:00,11124,1,1,49.99,19.49
11440,2014-02-04 16:50:00,11125,1,1,49.99,19.49
11441,2014-02-04 17:00:00,11126,2,1,59.99,22.49
11442,2014-02-04 17:28:00,11127,1,1,49.99,19.49
11443,2014-02-04 17:28:00,11128,1,1,49.99,19.49
11444,2014-02-04 17:29:00,11129,3,1,45.99,14.49
11445,2014-02-04 17:31:00,11130,3,1,45.99,14.49
11446,2014-02-04 17:41:00,11131,1,1,49.99,19.49
11447,2014-02-04 19:27:00,11132,1,1,49.99,19.49
11448,2014-02-04 19:49:00,11133,1,1,49.99,19.49
11449,2014-02-04 20:02:00,11134,1,1,49.99,19.49
11450,2014-02-04 20:47:00,11135,1,1,49.99,19.49
11451,2014-02-04 22:16:00,11136,3,1,45.99,14.49
11452,2014-02-04 22:21:00,11137,1,1,49.99,19.49
11453,2014-02-04 22:21:00,11137,3,0,45.99,14.49
11454,2014-02-05 01:20:00,11138,2,1,59.99,22.49
11455,2014-02-05 03:35:00,11139,1,1,49.99,19.49
11456,2014-02-05 04:13:00,11140,1,1,49.99,19.49
11457,2014-02-05 05:27:00,11141,1,1,49.99,19.49
11458,2014-02-05 05:52:00,11142,1,1,49.99,19.49
11459,2014-02-05 05:52:00,11142,3,0,45.99,14.49
11460,2014-02-05 08:00:00,11143,3,1,45.99,14.49
11461,2014-02-05 08:08:00,11144,2,1,59.99,22.49
11462,2014-02-05 08:45:00,11145,1,1,49.99,19.49
11463,2014-02-05 09:33:00,11146,1,1,49.99,19.49
11464,2014-02-05 09:55:00,11147,1,1,49.99,19.49
11465,2014-02-05 11:02:00,11148,2,1,59.99,22.49
11466,2014-02-05 11:02:00,11148,4,0,29.99,9.49
11467,2014-02-05 12:15:00,11149,1,1,49.99,19.49
11468,2014-02-05 12:15:00,11149,4,0,29.99,9.49
11469,2014-02-05 13:07:00,11150,3,1,45.99,14.49
11470,2014-02-05 13:07:00,11150,4,0,29.99,9.49
11471,2014-02-05 13:28:00,11151,3,1,45.99,14.49
11472,2014-02-05 13:32:00,11152,1,1,49.99,19.49
11473,2014-02-05 13:32:00,11152,4,0,29.99,9.49
11474,2014-02-05 13:45:00,11153,3,1,45.99,14.49
11475,2014-02-05 13:45:00,11153,4,0,29.99,9.49
11476,2014-02-05 14:22:00,11154,1,1,49.99,19.49
11477,2014-02-05 14:22:00,11154,4,0,29.99,9.49
11478,2014-02-05 14:39:00,11155,1,1,49.99,19.49
11479,2014-02-05 16:03:00,11156,1,1,49.99,19.49
11480,2014-02-05 16:03:00,11156,4,0,29.99,9.49
11481,2014-02-05 16:10:00,11157,1,1,49.99,19.49
11482,2014-02-05 16:10:00,11157,3,0,45.99,14.49
11483,2014-02-05 16:37:00,11158,1,1,49.99,19.49
11484,2014-02-05 16:39:00,11159,1,1,49.99,19.49
11485,2014-02-05 17:36:00,11160,2,1,59.99,22.49
11486,2014-02-05 19:07:00,11161,1,1,49.99,19.49
11487,2014-02-05 19:19:00,11162,1,1,49.99,19.49
11488,2014-02-05 19:19:00,11162,4,0,29.99,9.49
11489,2014-02-05 20:44:00,11163,1,1,49.99,19.49
11490,2014-02-05 20:44:00,11163,4,0,29.99,9.49
11491,2014-02-05 20:57:00,11164,3,1,45.99,14.49
11492,2014-02-05 23:42:00,11165,2,1,59.99,22.49
11493,2014-02-05 23:42:00,11165,4,0,29.99,9.49
11494,2014-02-06 00:15:00,11166,1,1,49.99,19.49
11495,2014-02-06 00:30:00,11167,1,1,49.99,19.49
11496,2014-02-06 00:42:00,11168,1,1,49.99,19.49
11497,2014-02-06 00:44:00,11169,2,1,59.99,22.49
11498,2014-02-06 00:44:00,11169,4,0,29.99,9.49
11499,2014-02-06 01:14:00,11170,3,1,45.99,14.49
11500,2014-02-06 01:14:00,11170,4,0,29.99,9.49
11501,2014-02-06 03:39:00,11171,3,1,45.99,14.49
11502,2014-02-06 04:27:00,11172,3,1,45.99,14.49
11503,2014-02-06 04:27:00,11172,1,0,49.99,19.49
11504,2014-02-06 04:43:00,11173,3,1,45.99,14.49
11505,2014-02-06 04:43:00,11173,4,0,29.99,9.49
11506,2014-02-06 06:23:00,11174,1,1,49.99,19.49
11507,2014-02-06 07:14:00,11175,2,1,59.99,22.49
11508,2014-02-06 08:00:00,11176,2,1,59.99,22.49
11509,2014-02-06 08:48:00,11177,3,1,45.99,14.49
11510,2014-02-06 08:48:00,11177,4,0,29.99,9.49
11511,2014-02-06 09:04:00,11178,1,1,49.99,19.49
11512,2014-02-06 09:42:00,11179,1,1,49.99,19.49
11513,2014-02-06 09:55:00,11180,1,1,49.99,19.49
11514,2014-02-06 09:55:00,11180,4,0,29.99,9.49
11515,2014-02-06 09:57:00,11181,2,1,59.99,22.49
11516,2014-02-06 10:25:00,11182,1,1,49.99,19.49
11517,2014-02-06 11:01:00,11183,2,1,59.99,22.49
11518,2014-02-06 11:01:00,11183,4,0,29.99,9.49
11519,2014-02-06 12:02:00,11184,2,1,59.99,22.49
11520,2014-02-06 12:02:00,11184,3,0,45.99,14.49
11521,2014-02-06 12:15:00,11185,2,1,59.99,22.49
11522,2014-02-06 12:23:00,11186,3,1,45.99,14.49
11523,2014-02-06 12:23:00,11186,4,0,29.99,9.49
11524,2014-02-06 12:31:00,11187,1,1,49.99,19.49
11525,2014-02-06 12:50:00,11188,1,1,49.99,19.49
11526,2014-02-06 12:52:00,11189,1,1,49.99,19.49
11527,2014-02-06 12:59:00,11190,1,1,49.99,19.49
11528,2014-02-06 12:59:00,11190,4,0,29.99,9.49
11529,2014-02-06 13:04:00,11191,3,1,45.99,14.49
11530,2014-02-06 13:42:00,11192,1,1,49.99,19.49
11531,2014-02-06 14:11:00,11193,1,1,49.99,19.49
11532,2014-02-06 14:11:00,11193,3,0,45.99,14.49
11533,2014-02-06 14:16:00,11194,1,1,49.99,19.49
11534,2014-02-06 15:43:00,11195,1,1,49.99,19.49
11535,2014-02-06 16:01:00,11196,2,1,59.99,22.49
11536,2014-02-06 16:54:00,11197,1,1,49.99,19.49
11537,2014-02-06 17:28:00,11198,1,1,49.99,19.49
11538,2014-02-06 17:28:00,11198,3,0,45.99,14.49
11539,2014-02-06 17:42:00,11199,1,1,49.99,19.49
11540,2014-02-06 17:46:00,11200,2,1,59.99,22.49
11541,2014-02-06 17:46:00,11200,4,0,29.99,9.49
11542,2014-02-06 18:02:00,11201,1,1,49.99,19.49
11543,2014-02-06 18:02:00,11201,3,0,45.99,14.49
11544,2014-02-06 18:07:00,11202,1,1,49.99,19.49
11545,2014-02-06 18:07:00,11202,3,0,45.99,14.49
11546,2014-02-06 18:33:00,11203,3,1,45.99,14.49
11547,2014-02-06 18:57:00,11204,1,1,49.99,19.49
11548,2014-02-06 18:57:00,11204,2,0,59.99,22.49
11549,2014-02-06 20:54:00,11205,1,1,49.99,19.49
11550,2014-02-06 21:12:00,11206,3,1,45.99,14.49
11551,2014-02-06 21:12:00,11206,4,0,29.99,9.49
11552,2014-02-06 21:22:00,11207,1,1,49.99,19.49
11553,2014-02-06 23:01:00,11208,1,1,49.99,19.49
11554,2014-02-06 23:01:00,11208,3,0,45.99,14.49
11555,2014-02-06 23:19:00,11209,1,1,49.99,19.49
11556,2014-02-06 23:58:00,11210,1,1,49.99,19.49
11557,2014-02-07 03:53:00,11211,1,1,49.99,19.49
11558,2014-02-07 04:42:00,11212,2,1,59.99,22.49
11559,2014-02-07 07:16:00,11213,1,1,49.99,19.49
11560,2014-02-07 10:07:00,11214,1,1,49.99,19.49
11561,2014-02-07 10:07:00,11214,4,0,29.99,9.49
11562,2014-02-07 10:11:00,11215,2,1,59.99,22.49
11563,2014-02-07 10:28:00,11216,3,1,45.99,14.49
11564,2014-02-07 11:42:00,11217,1,1,49.99,19.49
11565,2014-02-07 12:07:00,11218,1,1,49.99,19.49
11566,2014-02-07 12:32:00,11219,3,1,45.99,14.49
11567,2014-02-07 12:32:00,11219,4,0,29.99,9.49
11568,2014-02-07 12:46:00,11220,1,1,49.99,19.49
11569,2014-02-07 13:58:00,11221,1,1,49.99,19.49
11570,2014-02-07 13:58:00,11221,3,0,45.99,14.49
11571,2014-02-07 14:22:00,11222,1,1,49.99,19.49
11572,2014-02-07 14:35:00,11223,1,1,49.99,19.49
11573,2014-02-07 14:35:00,11223,2,0,59.99,22.49
11574,2014-02-07 15:29:00,11224,1,1,49.99,19.49
11575,2014-02-07 15:29:00,11224,4,0,29.99,9.49
11576,2014-02-07 16:21:00,11225,1,1,49.99,19.49
11577,2014-02-07 17:21:00,11226,1,1,49.99,19.49
11578,2014-02-07 17:21:00,11226,3,0,45.99,14.49
11579,2014-02-07 17:25:00,11227,1,1,49.99,19.49
11580,2014-02-07 17:45:00,11228,2,1,59.99,22.49
11581,2014-02-07 17:45:00,11228,1,0,49.99,19.49
11582,2014-02-07 19:15:00,11229,1,1,49.99,19.49
11583,2014-02-07 19:19:00,11230,1,1,49.99,19.49
11584,2014-02-07 22:19:00,11231,1,1,49.99,19.49
11585,2014-02-07 22:50:00,11232,1,1,49.99,19.49
11586,2014-02-07 23:13:00,11233,1,1,49.99,19.49
11587,2014-02-08 00:44:00,11234,1,1,49.99,19.49
11588,2014-02-08 03:08:00,11235,1,1,49.99,19.49
11589,2014-02-08 03:19:00,11236,1,1,49.99,19.49
11590,2014-02-08 05:05:00,11237,1,1,49.99,19.49
11591,2014-02-08 05:06:00,11238,1,1,49.99,19.49
11592,2014-02-08 06:37:00,11239,1,1,49.99,19.49
11593,2014-02-08 06:54:00,11240,1,1,49.99,19.49
11594,2014-02-08 06:54:00,11240,4,0,29.99,9.49
11595,2014-02-08 10:19:00,11241,2,1,59.99,22.49
11596,2014-02-08 10:19:00,11241,3,0,45.99,14.49
11597,2014-02-08 11:47:00,11242,1,1,49.99,19.49
11598,2014-02-08 11:47:00,11242,4,0,29.99,9.49
11599,2014-02-08 12:38:00,11243,3,1,45.99,14.49
11600,2014-02-08 12:54:00,11244,1,1,49.99,19.49
11601,2014-02-08 12:54:00,11244,2,0,59.99,22.49
11602,2014-02-08 13:52:00,11245,1,1,49.99,19.49
11603,2014-02-08 13:52:00,11245,4,0,29.99,9.49
11604,2014-02-08 14:37:00,11246,1,1,49.99,19.49
11605,2014-02-08 14:37:00,11246,4,0,29.99,9.49
11606,2014-02-08 15:06:00,11247,1,1,49.99,19.49
11607,2014-02-08 15:06:00,11247,4,0,29.99,9.49
11608,2014-02-08 15:20:00,11248,1,1,49.99,19.49
11609,2014-02-08 16:16:00,11249,1,1,49.99,19.49
11610,2014-02-08 16:43:00,11250,1,1,49.99,19.49
11611,2014-02-08 18:00:00,11251,3,1,45.99,14.49
11612,2014-02-08 21:21:00,11252,1,1,49.99,19.49
11613,2014-02-08 22:33:00,11253,1,1,49.99,19.49
11614,2014-02-09 00:15:00,11254,1,1,49.99,19.49
11615,2014-02-09 00:15:00,11254,4,0,29.99,9.49
11616,2014-02-09 00:31:00,11255,2,1,59.99,22.49
11617,2014-02-09 00:31:00,11255,4,0,29.99,9.49
11618,2014-02-09 00:38:00,11256,2,1,59.99,22.49
11619,2014-02-09 03:31:00,11257,2,1,59.99,22.49
11620,2014-02-09 03:31:00,11257,4,0,29.99,9.49
11621,2014-02-09 03:34:00,11258,2,1,59.99,22.49
11622,2014-02-09 04:17:00,11259,2,1,59.99,22.49
11623,2014-02-09 04:43:00,11260,3,1,45.99,14.49
11624,2014-02-09 06:24:00,11261,3,1,45.99,14.49
11625,2014-02-09 11:49:00,11262,1,1,49.99,19.49
11626,2014-02-09 11:49:00,11262,3,0,45.99,14.49
11627,2014-02-09 12:53:00,11263,2,1,59.99,22.49
11628,2014-02-09 14:49:00,11264,2,1,59.99,22.49
11629,2014-02-09 15:02:00,11265,2,1,59.99,22.49
11630,2014-02-09 15:11:00,11266,1,1,49.99,19.49
11631,2014-02-09 17:32:00,11267,1,1,49.99,19.49
11632,2014-02-09 17:32:00,11267,4,0,29.99,9.49
11633,2014-02-09 18:09:00,11268,2,1,59.99,22.49
11634,2014-02-09 18:54:00,11269,1,1,49.99,19.49
11635,2014-02-09 20:07:00,11270,2,1,59.99,22.49
11636,2014-02-09 20:17:00,11271,2,1,59.99,22.49
11637,2014-02-09 22:24:00,11272,1,1,49.99,19.49
11638,2014-02-09 22:58:00,11273,2,1,59.99,22.49
11639,2014-02-10 00:09:00,11274,2,1,59.99,22.49
11640,2014-02-10 00:21:00,11275,2,1,59.99,22.49
11641,2014-02-10 00:21:00,11275,4,0,29.99,9.49
11642,2014-02-10 03:42:00,11276,2,1,59.99,22.49
11643,2014-02-10 06:20:00,11277,2,1,59.99,22.49
11644,2014-02-10 06:23:00,11278,2,1,59.99,22.49
11645,2014-02-10 06:28:00,11279,2,1,59.99,22.49
11646,2014-02-10 06:59:00,11280,2,1,59.99,22.49
11647,2014-02-10 07:48:00,11281,1,1,49.99,19.49
11648,2014-02-10 08:10:00,11282,3,1,45.99,14.49
11649,2014-02-10 08:29:00,11283,2,1,59.99,22.49
11650,2014-02-10 08:44:00,11284,3,1,45.99,14.49
11651,2014-02-10 09:07:00,11285,2,1,59.99,22.49
11652,2014-02-10 09:14:00,11286,2,1,59.99,22.49
11653,2014-02-10 09:50:00,11287,2,1,59.99,22.49
11654,2014-02-10 10:08:00,11288,3,1,45.99,14.49
11655,2014-02-10 10:08:00,11288,4,0,29.99,9.49
11656,2014-02-10 10:09:00,11289,2,1,59.99,22.49
11657,2014-02-10 10:10:00,11290,2,1,59.99,22.49
11658,2014-02-10 10:17:00,11291,3,1,45.99,14.49
11659,2014-02-10 10:17:00,11291,4,0,29.99,9.49
11660,2014-02-10 10:32:00,11292,2,1,59.99,22.49
11661,2014-02-10 10:37:00,11293,2,1,59.99,22.49
11662,2014-02-10 10:37:00,11293,4,0,29.99,9.49
11663,2014-02-10 10:43:00,11294,2,1,59.99,22.49
11664,2014-02-10 10:52:00,11295,2,1,59.99,22.49
11665,2014-02-10 10:52:00,11295,4,0,29.99,9.49
11666,2014-02-10 11:27:00,11296,2,1,59.99,22.49
11667,2014-02-10 11:37:00,11297,2,1,59.99,22.49
11668,2014-02-10 11:37:00,11298,2,1,59.99,22.49
11669,2014-02-10 11:37:00,11298,4,0,29.99,9.49
11670,2014-02-10 11:49:00,11299,2,1,59.99,22.49
11671,2014-02-10 12:10:00,11300,3,1,45.99,14.49
11672,2014-02-10 12:28:00,11301,2,1,59.99,22.49
11673,2014-02-10 12:31:00,11302,2,1,59.99,22.49
11674,2014-02-10 12:56:00,11303,2,1,59.99,22.49
11675,2014-02-10 12:56:00,11303,4,0,29.99,9.49
11676,2014-02-10 13:47:00,11304,2,1,59.99,22.49
11677,2014-02-10 14:02:00,11305,1,1,49.99,19.49
11678,2014-02-10 14:22:00,11306,2,1,59.99,22.49
11679,2014-02-10 14:33:00,11307,1,1,49.99,19.49
11680,2014-02-10 14:33:00,11307,4,0,29.99,9.49
11681,2014-02-10 14:43:00,11308,2,1,59.99,22.49
11682,2014-02-10 14:43:00,11308,4,0,29.99,9.49
11683,2014-02-10 15:50:00,11309,3,1,45.99,14.49
11684,2014-02-10 16:17:00,11310,2,1,59.99,22.49
11685,2014-02-10 16:18:00,11311,2,1,59.99,22.49
11686,2014-02-10 16:19:00,11312,2,1,59.99,22.49
11687,2014-02-10 16:19:00,11312,4,0,29.99,9.49
11688,2014-02-10 16:46:00,11313,1,1,49.99,19.49
11689,2014-02-10 17:01:00,11314,2,1,59.99,22.49
11690,2014-02-10 17:27:00,11315,2,1,59.99,22.49
11691,2014-02-10 17:53:00,11316,3,1,45.99,14.49
11692,2014-02-10 17:55:00,11317,1,1,49.99,19.49
11693,2014-02-10 17:55:00,11317,4,0,29.99,9.49
11694,2014-02-10 17:57:00,11318,1,1,49.99,19.49
11695,2014-02-10 17:57:00,11318,3,0,45.99,14.49
11696,2014-02-10 18:02:00,11319,2,1,59.99,22.49
11697,2014-02-10 18:09:00,11320,2,1,59.99,22.49
11698,2014-02-10 18:35:00,11321,2,1,59.99,22.49
11699,2014-02-10 19:23:00,11322,2,1,59.99,22.49
11700,2014-02-10 19:45:00,11323,2,1,59.99,22.49
11701,2014-02-10 19:56:00,11324,2,1,59.99,22.49
11702,2014-02-10 19:56:00,11324,4,0,29.99,9.49
11703,2014-02-10 20:11:00,11325,2,1,59.99,22.49
11704,2014-02-10 20:52:00,11326,2,1,59.99,22.49
11705,2014-02-10 20:52:00,11326,3,0,45.99,14.49
11706,2014-02-10 20:55:00,11327,2,1,59.99,22.49
11707,2014-02-10 21:09:00,11328,2,1,59.99,22.49
11708,2014-02-10 21:41:00,11329,1,1,49.99,19.49
11709,2014-02-10 22:01:00,11330,2,1,59.99,22.49
11710,2014-02-10 22:01:00,11330,4,0,29.99,9.49
11711,2014-02-10 22:18:00,11331,2,1,59.99,22.49
11712,2014-02-10 22:18:00,11331,4,0,29.99,9.49
11713,2014-02-10 22:37:00,11332,2,1,59.99,22.49
11714,2014-02-10 23:42:00,11333,2,1,59.99,22.49
11715,2014-02-10 23:42:00,11333,4,0,29.99,9.49
11716,2014-02-10 23:45:00,11334,2,1,59.99,22.49
11717,2014-02-10 23:45:00,11334,3,0,45.99,14.49
11718,2014-02-11 00:11:00,11335,1,1,49.99,19.49
11719,2014-02-11 00:19:00,11336,2,1,59.99,22.49
11720,2014-02-11 01:59:00,11337,2,1,59.99,22.49
11721,2014-02-11 02:03:00,11338,2,1,59.99,22.49
11722,2014-02-11 02:08:00,11339,2,1,59.99,22.49
11723,2014-02-11 03:08:00,11340,2,1,59.99,22.49
11724,2014-02-11 05:29:00,11341,3,1,45.99,14.49
11725,2014-02-11 05:29:00,11341,4,0,29.99,9.49
11726,2014-02-11 05:48:00,11342,2,1,59.99,22.49
11727,2014-02-11 05:48:00,11342,3,0,45.99,14.49
11728,2014-02-11 05:48:00,11343,2,1,59.99,22.49
11729,2014-02-11 07:55:00,11344,1,1,49.99,19.49
11730,2014-02-11 08:34:00,11345,2,1,59.99,22.49
11731,2014-02-11 09:18:00,11346,3,1,45.99,14.49
11732,2014-02-11 09:38:00,11347,3,1,45.99,14.49
11733,2014-02-11 09:38:00,11347,1,0,49.99,19.49
11734,2014-02-11 09:46:00,11348,2,1,59.99,22.49
11735,2014-02-11 09:46:00,11348,3,0,45.99,14.49
11736,2014-02-11 10:12:00,11349,2,1,59.99,22.49
11737,2014-02-11 10:13:00,11350,1,1,49.99,19.49
11738,2014-02-11 10:55:00,11351,1,1,49.99,19.49
11739,2014-02-11 10:59:00,11352,2,1,59.99,22.49
11740,2014-02-11 11:00:00,11353,2,1,59.99,22.49
11741,2014-02-11 11:20:00,11354,1,1,49.99,19.49
11742,2014-02-11 11:20:00,11354,3,0,45.99,14.49
11743,2014-02-11 11:25:00,11355,1,1,49.99,19.49
11744,2014-02-11 11:34:00,11356,3,1,45.99,14.49
11745,2014-02-11 11:57:00,11357,1,1,49.99,19.49
11746,2014-02-11 12:09:00,11358,2,1,59.99,22.49
11747,2014-02-11 12:15:00,11359,2,1,59.99,22.49
11748,2014-02-11 12:16:00,11360,2,1,59.99,22.49
11749,2014-02-11 12:32:00,11361,2,1,59.99,22.49
11750,2014-02-11 12:55:00,11362,2,1,59.99,22.49
11751,2014-02-11 13:00:00,11363,2,1,59.99,22.49
11752,2014-02-11 13:00:00,11363,4,0,29.99,9.49
11753,2014-02-11 13:12:00,11364,1,1,49.99,19.49
11754,2014-02-11 13:19:00,11365,2,1,59.99,22.49
11755,2014-02-11 13:19:00,11365,4,0,29.99,9.49
11756,2014-02-11 14:02:00,11366,2,1,59.99,22.49
11757,2014-02-11 14:02:00,11366,4,0,29.99,9.49
11758,2014-02-11 14:13:00,11367,2,1,59.99,22.49
11759,2014-02-11 14:29:00,11368,3,1,45.99,14.49
11760,2014-02-11 14:29:00,11368,4,0,29.99,9.49
11761,2014-02-11 14:35:00,11369,1,1,49.99,19.49
11762,2014-02-11 14:47:00,11370,2,1,59.99,22.49
11763,2014-02-11 14:58:00,11371,2,1,59.99,22.49
11764,2014-02-11 15:19:00,11372,2,1,59.99,22.49
11765,2014-02-11 15:54:00,11373,1,1,49.99,19.49
11766,2014-02-11 16:11:00,11374,2,1,59.99,22.49
11767,2014-02-11 16:27:00,11375,2,1,59.99,22.49
11768,2014-02-11 16:34:00,11376,1,1,49.99,19.49
11769,2014-02-11 16:34:00,11376,3,0,45.99,14.49
11770,2014-02-11 16:40:00,11377,1,1,49.99,19.49
11771,2014-02-11 16:40:00,11377,4,0,29.99,9.49
11772,2014-02-11 16:59:00,11378,1,1,49.99,19.49
11773,2014-02-11 17:22:00,11379,1,1,49.99,19.49
